open_time,close_time,open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,trade_count
1772856000000,1772870399999,2026-03-07T04:00:00+00:00,2026-03-07T07:59:59.999000+00:00,@265,4h,76.555,76.555,76.555,76.555,0.69,4
1772870400000,1772884799999,2026-03-07T08:00:00+00:00,2026-03-07T11:59:59.999000+00:00,@265,4h,76.555,76.555,76.555,76.555,0.0,0
1772884800000,1772899199999,2026-03-07T12:00:00+00:00,2026-03-07T15:59:59.999000+00:00,@265,4h,76.304,76.304,76.304,76.304,0.54,1
1772899200000,1772913599999,2026-03-07T16:00:00+00:00,2026-03-07T19:59:59.999000+00:00,@265,4h,76.304,76.304,76.304,76.304,0.68,2
1772913600000,1772927999999,2026-03-07T20:00:00+00:00,2026-03-07T23:59:59.999000+00:00,@265,4h,76.499,76.499,76.499,76.499,0.16,1
1772928000000,1772942399999,2026-03-08T00:00:00+00:00,2026-03-08T03:59:59.999000+00:00,@265,4h,76.304,76.304,76.032,76.032,0.14,2
1772942400000,1772956799999,2026-03-08T04:00:00+00:00,2026-03-08T07:59:59.999000+00:00,@265,4h,76.178,76.178,76.032,76.095,0.72,5
1772956800000,1772971199999,2026-03-08T08:00:00+00:00,2026-03-08T11:59:59.999000+00:00,@265,4h,76.095,76.218,76.095,76.105,0.7,5
1772971200000,1772985599999,2026-03-08T12:00:00+00:00,2026-03-08T15:59:59.999000+00:00,@265,4h,76.138,76.148,76.032,76.148,0.84,6
1772985600000,1772999999999,2026-03-08T16:00:00+00:00,2026-03-08T19:59:59.999000+00:00,@265,4h,76.109,76.56,76.032,76.28,0.97,6
1773000000000,1773014399999,2026-03-08T20:00:00+00:00,2026-03-08T23:59:59.999000+00:00,@265,4h,76.28,76.28,73.943,74.12,29.7,39
1773014400000,1773028799999,2026-03-09T00:00:00+00:00,2026-03-09T03:59:59.999000+00:00,@265,4h,74.41,75.272,72.932,75.272,23.2,39
1773028800000,1773043199999,2026-03-09T04:00:00+00:00,2026-03-09T07:59:59.999000+00:00,@265,4h,75.272,76.534,75.272,75.579,16.11,26
1773043200000,1773057599999,2026-03-09T08:00:00+00:00,2026-03-09T11:59:59.999000+00:00,@265,4h,75.741,76.24,75.333,75.446,14.48,26
1773057600000,1773071999999,2026-03-09T12:00:00+00:00,2026-03-09T15:59:59.999000+00:00,@265,4h,75.446,76.51,74.978,76.253,41.92,55
1773072000000,1773086399999,2026-03-09T16:00:00+00:00,2026-03-09T19:59:59.999000+00:00,@265,4h,76.253,78.221,76.089,78.221,17.37,43
1773086400000,1773100799999,2026-03-09T20:00:00+00:00,2026-03-09T23:59:59.999000+00:00,@265,4h,78.221,79.69,78.221,79.69,8.87,21
1773100800000,1773115199999,2026-03-10T00:00:00+00:00,2026-03-10T03:59:59.999000+00:00,@265,4h,79.083,80.863,78.785,79.605,21.74,44
1773115200000,1773129599999,2026-03-10T04:00:00+00:00,2026-03-10T07:59:59.999000+00:00,@265,4h,79.605,80.343,79.605,80.06,3.49,13
1773129600000,1773143999999,2026-03-10T08:00:00+00:00,2026-03-10T11:59:59.999000+00:00,@265,4h,80.343,80.632,79.874,80.076,7.87,23
1773144000000,1773158399999,2026-03-10T12:00:00+00:00,2026-03-10T15:59:59.999000+00:00,@265,4h,80.287,80.873,80.02,80.873,11.04,27
1773158400000,1773172799999,2026-03-10T16:00:00+00:00,2026-03-10T19:59:59.999000+00:00,@265,4h,80.464,80.464,79.076,80.024,14.01,25
1773172800000,1773187199999,2026-03-10T20:00:00+00:00,2026-03-10T23:59:59.999000+00:00,@265,4h,80.024,80.333,79.821,79.821,0.39,3
1773187200000,1773201599999,2026-03-11T00:00:00+00:00,2026-03-11T03:59:59.999000+00:00,@265,4h,79.781,80.604,79.781,79.948,8.03,14
1773201600000,1773215999999,2026-03-11T04:00:00+00:00,2026-03-11T07:59:59.999000+00:00,@265,4h,79.948,79.948,78.785,78.785,4.59,15
1773216000000,1773230399999,2026-03-11T08:00:00+00:00,2026-03-11T11:59:59.999000+00:00,@265,4h,78.494,78.494,78.256,78.256,4.17,6
1773230400000,1773244799999,2026-03-11T12:00:00+00:00,2026-03-11T15:59:59.999000+00:00,@265,4h,77.946,77.946,77.156,77.156,7.86,12
1773244800000,1773259199999,2026-03-11T16:00:00+00:00,2026-03-11T19:59:59.999000+00:00,@265,4h,77.156,77.567,76.861,77.567,5.62,11
1773259200000,1773273599999,2026-03-11T20:00:00+00:00,2026-03-11T23:59:59.999000+00:00,@265,4h,76.891,76.891,76.891,76.891,2.07,3
1773273600000,1773287999999,2026-03-12T00:00:00+00:00,2026-03-12T03:59:59.999000+00:00,@265,4h,76.611,77.302,76.358,77.302,9.97,14
1773288000000,1773302399999,2026-03-12T04:00:00+00:00,2026-03-12T07:59:59.999000+00:00,@265,4h,77.302,78.336,77.302,78.336,6.35,13
1773302400000,1773316799999,2026-03-12T08:00:00+00:00,2026-03-12T11:59:59.999000+00:00,@265,4h,78.336,78.631,78.336,78.631,1.86,3
1773316800000,1773331199999,2026-03-12T12:00:00+00:00,2026-03-12T15:59:59.999000+00:00,@265,4h,78.017,78.017,76.938,76.938,10.19,14
1773331200000,1773345599999,2026-03-12T16:00:00+00:00,2026-03-12T19:59:59.999000+00:00,@265,4h,76.938,76.938,76.938,76.938,0.0,0
1773345600000,1773359999999,2026-03-12T20:00:00+00:00,2026-03-12T23:59:59.999000+00:00,@265,4h,76.938,76.938,75.819,75.819,6.15,10
1773360000000,1773374399999,2026-03-13T00:00:00+00:00,2026-03-13T03:59:59.999000+00:00,@265,4h,76.41,76.944,76.398,76.398,7.59,10
1773374400000,1773388799999,2026-03-13T04:00:00+00:00,2026-03-13T07:59:59.999000+00:00,@265,4h,76.398,76.398,74.762,74.762,11.32,20
1773388800000,1773403199999,2026-03-13T08:00:00+00:00,2026-03-13T11:59:59.999000+00:00,@265,4h,74.481,75.625,74.481,75.625,9.46,14
1773403200000,1773417599999,2026-03-13T12:00:00+00:00,2026-03-13T15:59:59.999000+00:00,@265,4h,75.625,76.161,73.185,73.345,27.82,47
1773417600000,1773431999999,2026-03-13T16:00:00+00:00,2026-03-13T19:59:59.999000+00:00,@265,4h,72.932,73.625,72.7,72.968,7.92,14
1773432000000,1773446399999,2026-03-13T20:00:00+00:00,2026-03-13T23:59:59.999000+00:00,@265,4h,72.968,72.968,72.968,72.968,0.0,0
1773446400000,1773460799999,2026-03-14T00:00:00+00:00,2026-03-14T03:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.93,1
1773460800000,1773475199999,2026-03-14T04:00:00+00:00,2026-03-14T07:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773475200000,1773489599999,2026-03-14T08:00:00+00:00,2026-03-14T11:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773489600000,1773503999999,2026-03-14T12:00:00+00:00,2026-03-14T15:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773504000000,1773518399999,2026-03-14T16:00:00+00:00,2026-03-14T19:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773518400000,1773532799999,2026-03-14T20:00:00+00:00,2026-03-14T23:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773532800000,1773547199999,2026-03-15T00:00:00+00:00,2026-03-15T03:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773547200000,1773561599999,2026-03-15T04:00:00+00:00,2026-03-15T07:59:59.999000+00:00,@265,4h,72.981,72.981,72.981,72.981,0.0,0
1773561600000,1773575999999,2026-03-15T08:00:00+00:00,2026-03-15T11:59:59.999000+00:00,@265,4h,73.273,73.313,72.752,72.752,0.72,7
1773576000000,1773590399999,2026-03-15T12:00:00+00:00,2026-03-15T15:59:59.999000+00:00,@265,4h,73.067,73.067,73.067,73.067,0.51,1
1773590400000,1773604799999,2026-03-15T16:00:00+00:00,2026-03-15T19:59:59.999000+00:00,@265,4h,72.7,72.7,72.42,72.42,0.9,2
1773604800000,1773619199999,2026-03-15T20:00:00+00:00,2026-03-15T23:59:59.999000+00:00,@265,4h,72.42,72.42,71.963,72.245,8.81,18
1773619200000,1773633599999,2026-03-16T00:00:00+00:00,2026-03-16T03:59:59.999000+00:00,@265,4h,72.528,73.625,71.705,72.561,34.93,57
1773633600000,1773647999999,2026-03-16T04:00:00+00:00,2026-03-16T07:59:59.999000+00:00,@265,4h,72.561,72.882,71.748,71.97,29.1,47
1773648000000,1773662399999,2026-03-16T08:00:00+00:00,2026-03-16T11:59:59.999000+00:00,@265,4h,71.97,71.97,70.221,71.623,25.8,49
1773662400000,1773676799999,2026-03-16T12:00:00+00:00,2026-03-16T15:59:59.999000+00:00,@265,4h,71.623,73.596,71.623,72.809,28.06,45
1773676800000,1773691199999,2026-03-16T16:00:00+00:00,2026-03-16T19:59:59.999000+00:00,@265,4h,72.809,73.41,72.249,73.038,23.9,35
1773691200000,1773705599999,2026-03-16T20:00:00+00:00,2026-03-16T23:59:59.999000+00:00,@265,4h,73.038,73.038,73.038,73.038,0.0,0
1773705600000,1773719999999,2026-03-17T00:00:00+00:00,2026-03-17T03:59:59.999000+00:00,@265,4h,72.975,73.331,72.704,73.331,9.7,15
1773720000000,1773734399999,2026-03-17T04:00:00+00:00,2026-03-17T07:59:59.999000+00:00,@265,4h,73.331,74.18,73.183,73.357,11.9,20
1773734400000,1773748799999,2026-03-17T08:00:00+00:00,2026-03-17T11:59:59.999000+00:00,@265,4h,73.3,73.3,72.715,72.813,11.27,15
1773748800000,1773763199999,2026-03-17T12:00:00+00:00,2026-03-17T15:59:59.999000+00:00,@265,4h,72.747,73.357,71.258,71.513,21.25,39
1773763200000,1773777599999,2026-03-17T16:00:00+00:00,2026-03-17T19:59:59.999000+00:00,@265,4h,71.568,72.333,71.568,72.058,7.03,13
1773777600000,1773791999999,2026-03-17T20:00:00+00:00,2026-03-17T23:59:59.999000+00:00,@265,4h,72.058,72.058,71.796,71.796,2.2,5
1773792000000,1773806399999,2026-03-18T00:00:00+00:00,2026-03-18T03:59:59.999000+00:00,@265,4h,72.069,72.255,71.181,71.181,10.1,21
1773806400000,1773820799999,2026-03-18T04:00:00+00:00,2026-03-18T07:59:59.999000+00:00,@265,4h,71.281,72.333,71.279,72.05,13.55,26
1773820800000,1773835199999,2026-03-18T08:00:00+00:00,2026-03-18T11:59:59.999000+00:00,@265,4h,72.05,72.096,71.248,71.248,7.9,14
1773835200000,1773849599999,2026-03-18T12:00:00+00:00,2026-03-18T15:59:59.999000+00:00,@265,4h,71.024,71.024,68.948,69.449,38.78,59
1773849600000,1773863999999,2026-03-18T16:00:00+00:00,2026-03-18T19:59:59.999000+00:00,@265,4h,69.449,69.449,69.205,69.205,2.25,4
1773864000000,1773878399999,2026-03-18T20:00:00+00:00,2026-03-18T23:59:59.999000+00:00,@265,4h,68.948,68.948,68.269,68.781,10.45,19
1773878400000,1773892799999,2026-03-19T00:00:00+00:00,2026-03-19T03:59:59.999000+00:00,@265,4h,69.05,69.174,68.787,69.174,10.29,17
1773892800000,1773907199999,2026-03-19T04:00:00+00:00,2026-03-19T07:59:59.999000+00:00,@265,4h,69.053,69.053,64.764,64.764,92.45,103
1773907200000,1773921599999,2026-03-19T08:00:00+00:00,2026-03-19T11:59:59.999000+00:00,@265,4h,64.764,66.095,63.831,64.282,99.9,133
1773921600000,1773935999999,2026-03-19T12:00:00+00:00,2026-03-19T15:59:59.999000+00:00,@265,4h,64.045,64.202,60.255,63.509,134.19,223
1773936000000,1773950399999,2026-03-19T16:00:00+00:00,2026-03-19T19:59:59.999000+00:00,@265,4h,63.739,65.634,63.495,65.634,36.62,83
1773950400000,1773964799999,2026-03-19T20:00:00+00:00,2026-03-19T23:59:59.999000+00:00,@265,4h,65.634,66.095,65.532,65.532,8.13,21
1773964800000,1773979199999,2026-03-20T00:00:00+00:00,2026-03-20T03:59:59.999000+00:00,@265,4h,65.61,67.549,65.61,67.323,24.56,64
1773979200000,1773993599999,2026-03-20T04:00:00+00:00,2026-03-20T07:59:59.999000+00:00,@265,4h,66.868,66.868,64.862,65.952,24.25,49
1773993600000,1774007999999,2026-03-20T08:00:00+00:00,2026-03-20T11:59:59.999000+00:00,@265,4h,65.952,66.632,65.098,65.424,21.34,47
1774008000000,1774022399999,2026-03-20T12:00:00+00:00,2026-03-20T15:59:59.999000+00:00,@265,4h,65.424,65.424,62.409,62.409,58.47,109
1774022400000,1774036799999,2026-03-20T16:00:00+00:00,2026-03-20T19:59:59.999000+00:00,@265,4h,62.782,63.458,61.543,61.543,25.78,52
1774036800000,1774051199999,2026-03-20T20:00:00+00:00,2026-03-20T23:59:59.999000+00:00,@265,4h,61.543,61.543,61.543,61.543,0.0,0
1774051200000,1774065599999,2026-03-21T00:00:00+00:00,2026-03-21T03:59:59.999000+00:00,@265,4h,61.543,61.543,61.543,61.543,0.0,0
