timestamp,open,high,low,close,volume
1596078000000,24.233,24.243,24.161,24.201,20.0301
1596081600000,24.196,24.211,24.125,24.128,20.8382
1596085200000,24.128,24.141,23.725,23.806,87.0395
1596088800000,23.806,23.851,23.33,23.567,122.2218
1596092400000,23.567,23.611,23,23.539,114.2288
1596096000000,23.539,23.728,23.209,23.297,77.9979
1596099600000,23.295,23.597,23.078,23.534,59.2343
1596103200000,23.534,23.534,23.179,23.28,46.9586
1596106800000,23.278,23.412,23.152,23.233,49.2739
1596110400000,23.238,23.389,22.892,23.154,158.4138
1596114000000,23.155,23.615,23.155,23.432,240.6156
1596117600000,23.433,23.531,22.968,23.172,269.3735
1596121200000,23.178,23.271,23.025,23.212,157.1309
1596124800000,23.212,23.306,23.153,23.27,92.4109
1596128400000,23.269,23.349,23.233,23.28,70.644
1596132000000,23.279,23.307,23.214,23.305,43.3097
1596135600000,23.303,23.356,23.256,23.337,43.6441
1596139200000,23.336,23.512,23.315,23.441,21.3328
1596146400000,23.493,23.523,23.426,23.453,17.0957
1596150000000,23.458,23.487,23.336,23.472,14.2675
1596153600000,23.472,23.532,23.307,23.307,33.2524
1596157200000,23.312,23.606,23.269,23.603,113.3167
1596160800000,23.603,23.655,23.499,23.543,82.9216
1596164400000,23.542,23.69,23.523,23.653,53.0711
1596168000000,23.653,23.684,23.567,23.62,44.4109
1596171600000,23.62,23.896,23.606,23.827,75.3024
1596175200000,23.828,24.296,23.814,24.165,164.1835
1596178800000,24.162,24.226,23.955,24.104,85.8094
1596182400000,24.109,24.158,24.014,24.115,29.2833
1596186000000,24.115,24.15,24.067,24.104,26.9058
1596189600000,24.105,24.145,24.041,24.089,23.4095
1596193200000,24.094,24.102,23.962,24.042,34.67
1596196800000,24.043,24.366,24.042,24.216,123.4503
1596200400000,24.216,24.243,23.715,23.961,257.751
1596204000000,23.966,24.132,23.854,24.107,168.0132
1596207600000,24.109,24.241,23.991,24.073,103.7737
1596211200000,24.074,24.127,23.925,24.099,140.4684
1596214800000,24.095,24.147,23.964,24.052,92.9557
1596218400000,24.053,24.19,24.044,24.176,55.6232
1596222000000,24.172,24.312,24.146,24.292,67.2677
1596225600000,24.282,24.464,24.197,24.354,28.6543
1596405600000,24.513,24.941,24.23,24.593,81.0266
1596409200000,24.596,24.651,24.007,24.553,52.0049
1596412800000,24.554,24.62,24.236,24.363,77.8542
1596416400000,24.363,24.368,24,24.274,138.3238
1596420000000,24.274,24.401,24.181,24.324,67.3499
1596423600000,24.328,24.353,24.262,24.32,39.3283
1596427200000,24.32,24.33,24.273,24.314,23.9547
1596430800000,24.313,24.415,24.299,24.36,57.1311
1596434400000,24.36,24.405,24.203,24.257,65.987
1596438000000,24.258,24.312,24.149,24.24,39.2617
1596441600000,24.241,24.391,24.241,24.357,35.8918
1596445200000,24.356,24.398,24.21,24.231,18.5975
1596448800000,24.227,24.276,24.117,24.216,48.424
1596452400000,24.216,24.314,24.188,24.268,38.7574
1596456000000,24.269,24.311,24.214,24.253,70.6911
1596459600000,24.249,24.31,24.024,24.101,154.5856
1596463200000,24.102,24.325,24.044,24.267,128.5669
1596466800000,24.267,24.358,24.202,24.223,74.8677
1596470400000,24.221,24.243,24.172,24.213,56.0181
1596474000000,24.218,24.315,24.21,24.302,40.6545
1596477600000,24.301,24.4,24.277,24.333,34.2019
1596481200000,24.324,24.448,24.307,24.405,32.5396
1596484800000,24.405,24.407,24.186,24.271,28.2015
1596492000000,24.295,24.381,24.164,24.201,20.8491
1596495600000,24.204,24.256,24.15,24.236,14.3715
1596499200000,24.237,24.299,24.179,24.247,20.9478
1596502800000,24.246,24.324,24.212,24.257,56.9747
1596506400000,24.258,24.304,24.256,24.298,29.7143
1596510000000,24.294,24.445,24.24,24.326,52.5578
1596513600000,24.327,24.376,24.3,24.368,22.36
1596517200000,24.368,24.388,24.301,24.376,23.689
1596520800000,24.372,24.387,24.262,24.291,50.136
1596524400000,24.297,24.36,24.278,24.344,34.861
1596528000000,24.347,24.357,24.27,24.315,25.8163
1596531600000,24.318,24.373,24.201,24.295,28.1537
1596535200000,24.293,24.308,24.224,24.247,23.7415
1596538800000,24.246,24.312,24.117,24.248,55.523
1596542400000,24.253,24.387,24.253,24.284,51.8941
1596546000000,24.284,24.381,24.25,24.374,93.0547
1596549600000,24.374,25.347,24.345,25.247,287.8149
1596553200000,25.243,25.436,25.232,25.391,159.1292
1596556800000,25.39,25.778,25.275,25.617,170.7014
1596560400000,25.614,25.847,25.544,25.813,108.5894
1596564000000,25.813,25.964,25.341,25.624,125.892
1596567600000,25.619,26.014,25.601,26.001,99.3785
1596571200000,26.006,26.029,25.844,25.865,55.0569
1596578400000,26.069,26.304,25.791,25.979,71.9745
1596582000000,25.974,26.259,25.954,26.232,38.068
1596585600000,26.228,26.228,25.343,25.814,99.1079
1596589200000,25.815,25.983,25.701,25.932,123.8079
1596592800000,25.931,25.934,25.554,25.879,94.7342
1596596400000,25.863,25.879,25.759,25.837,44.6289
1596600000000,25.836,26.028,25.8,25.959,52.4024
1596603600000,25.964,26.096,25.866,26.021,74.4802
1596607200000,26.023,26.593,26,26.528,114.8269
1596610800000,26.528,26.643,26.19,26.541,104.093
1596614400000,26.535,26.751,26.314,26.66,61.7315
1596618000000,26.659,26.836,26.544,26.801,46.7807
1596621600000,26.804,26.988,26.736,26.866,41.71
1596625200000,26.866,26.967,26.677,26.853,69.6843
1596628800000,26.854,27.003,26.565,26.713,209.9175
1596632400000,26.711,27.112,26.571,27.04,225.0639
1596636000000,27.037,27.129,26.767,26.81,165.6302
1596639600000,26.811,26.977,26.633,26.777,143.5362
1596643200000,26.778,26.851,26.411,26.556,204.8853
1596646800000,26.558,26.799,26.538,26.788,113.2977
1596650400000,26.787,26.984,26.755,26.947,55.2504
1596654000000,26.947,27.1,26.889,26.89,68.535
1596657600000,26.889,26.981,26.889,26.94,15.0068
1596664800000,26.944,27.106,26.894,26.894,22.7259
1596668400000,26.896,26.978,26.824,26.871,14.4878
1596672000000,26.872,26.982,26.783,26.938,43.1387
1596675600000,26.937,27.029,26.826,26.959,110.6152
1596679200000,26.957,27.02,26.903,26.914,49.5166
1596682800000,26.909,27.002,26.908,26.952,33.5572
1596686400000,26.953,27.054,26.931,27.051,20.7029
1596690000000,27.049,27.794,27.013,27.687,143.0875
1596693600000,27.687,27.85,27.482,27.701,156.0251
1596697200000,27.702,27.731,27.357,27.414,78.4954
1596700800000,27.413,27.757,27.289,27.638,84.6572
1596704400000,27.639,27.84,27.629,27.749,54.406
1596708000000,27.75,27.839,27.674,27.795,49.0302
1596711600000,27.793,28.179,27.77,28.161,97.5039
1596715200000,28.159,28.444,27.908,28.018,213.5087
1596718800000,28.014,28.398,28.002,28.319,208.3156
1596722400000,28.319,28.377,27.895,28.177,232.0754
1596726000000,28.175,28.179,27.778,28.112,235.8918
1596729600000,28.112,28.368,28.08,28.366,149.702
1596733200000,28.368,28.393,28.218,28.266,116.2258
1596736800000,28.267,28.629,28.25,28.622,116.0911
1596740400000,28.622,28.873,28.517,28.823,122.1585
1596744000000,28.821,29.064,28.715,28.891,40.6484
1596751200000,28.868,29.486,28.868,29.336,84.4609
1596754800000,29.335,29.838,29.313,29.757,76.7595
1596758400000,29.768,29.82,29.251,29.277,79.6512
1596762000000,29.282,29.394,28.857,29.079,165.9465
1596765600000,29.079,29.084,28.595,28.863,85.6112
1596769200000,28.863,29.016,27.915,28.109,131.8248
1596772800000,28.122,28.488,27.894,28.403,130.6669
1596776400000,28.401,28.527,28.153,28.471,85.6275
1596780000000,28.471,28.803,28.19,28.276,112.7517
1596783600000,28.279,28.468,28.027,28.42,95.7203
1596787200000,28.419,28.443,28.184,28.369,51.4382
1596790800000,28.374,28.448,28.22,28.264,47.198
1596794400000,28.264,28.334,28.061,28.33,52.692
1596798000000,28.328,28.354,27.981,28.057,51.9316
1596801600000,28.056,28.866,27.551,28.582,262.7956
1596805200000,28.578,28.664,27.75,27.994,331.3548
1596808800000,27.995,28.024,27.351,27.953,370.4254
1596812400000,27.952,28.099,27.74,27.824,236.2538
1596816000000,27.827,27.971,27.651,27.684,121.5113
1596819600000,27.683,27.822,27.421,27.786,191.0007
1596823200000,27.786,28.284,27.715,27.997,96.3319
1596826800000,27.999,28.276,27.98,28.093,81.3955
1596830400000,28.094,28.298,28.037,28.241,20.3999
1597010400000,28.425,28.505,27.793,28.034,81.1108
1597014000000,28.039,28.244,28.039,28.115,33.9453
1597017600000,28.115,28.331,28.033,28.245,52.3619
1597021200000,28.244,28.245,27.829,27.93,150.6198
1597024800000,27.929,28.089,27.854,27.949,59.534
1597028400000,27.947,28.008,27.912,28.001,44.7482
1597032000000,27.997,28.079,27.973,28.049,31.5211
1597035600000,28.049,28.489,28.034,28.426,93.9908
1597039200000,28.427,28.669,28.344,28.366,173.8853
1597042800000,28.366,28.461,28.222,28.379,80.6121
1597046400000,28.379,28.405,28.181,28.308,54.6478
1597050000000,28.309,28.383,28.197,28.266,29.9922
1597053600000,28.265,28.348,28.208,28.25,33.1727
1597057200000,28.251,28.298,28.147,28.267,39.3597
1597060800000,28.271,28.534,28.262,28.493,160.3838
1597064400000,28.493,29.114,28.357,29.081,267.1057
1597068000000,29.082,29.399,28.797,28.825,292.7445
1597071600000,28.825,29.059,28.657,28.964,267.0193
1597075200000,28.966,29.116,28.783,28.995,162.0407
1597078800000,28.988,29.181,28.951,29.168,107.4341
1597082400000,29.17,29.26,28.538,28.851,120.3761
1597086000000,28.849,29.022,28.643,28.976,87.5394
1597089600000,28.976,29.121,28.952,29.089,14.7158
1597096800000,29.068,29.245,28.901,29.033,28.1303
1597100400000,29.031,29.129,28.919,29.038,14.0563
1597104000000,29.037,29.055,28.716,28.874,62.3589
1597107600000,28.871,29.162,28.545,29.074,163.2265
1597111200000,29.073,29.109,28.868,28.97,118.5933
1597114800000,28.972,29.002,28.766,28.981,83.6919
1597118400000,28.982,29.024,28.797,28.886,51.6219
1597122000000,28.887,28.888,28.458,28.512,130.2925
1597125600000,28.515,28.59,27.688,28.033,212.3994
1597129200000,28.033,28.405,28.032,28.218,98.6844
1597132800000,28.217,28.271,27.701,28.198,156.34
1597136400000,28.198,28.483,28.129,28.179,87.8376
1597140000000,28.184,28.311,28.001,28.257,72.7856
1597143600000,28.258,28.268,27.556,27.647,159.1438
1597147200000,27.647,27.872,27.062,27.295,259.8307
1597150800000,27.295,27.347,26.785,27.062,375.7357
1597154400000,27.063,27.387,26.976,27.298,192.9023
1597158000000,27.296,27.346,26.933,27.025,200.3405
1597161600000,27.03,27.128,26.514,26.576,145.7565
1597165200000,26.576,26.731,25.167,25.391,265.8392
1597168800000,25.393,25.637,24.732,25.488,193.216
1597172400000,25.492,25.58,24.918,25.007,162.6546
1597176000000,25.009,25.069,24.365,24.783,66.4936
1597183200000,24.798,25.928,24.732,25.729,120.8238
1597186800000,25.727,25.756,24.765,24.895,83.8646
1597190400000,24.894,25.401,24.894,25.184,54.7386
1597194000000,25.185,25.339,24.141,24.563,113.7991
1597197600000,24.548,24.548,23.339,23.96,133.7047
1597201200000,23.96,24.274,23.916,23.969,50.4515
1597204800000,23.965,24.242,23.456,24.092,82.6661
1597208400000,24.087,24.154,23.843,23.998,53.8013
1597212000000,23.995,25.362,23.986,25.135,140.1857
1597215600000,25.135,26.197,25.085,26.164,135.7881
1597219200000,26.165,26.265,24.882,25.454,125.2706
1597222800000,25.455,25.864,25.347,25.704,74.6038
1597226400000,25.702,25.869,25.584,25.752,24.416
1597230000000,25.752,26.048,25.252,25.434,61.898
1597233600000,25.434,25.786,24.892,25.705,196.5089
1597237200000,25.708,26.027,25.461,25.631,299.2635
1597240800000,25.626,25.915,25.261,25.887,202.5323
1597244400000,25.886,25.892,25.683,25.842,137.8683
1597248000000,25.847,26.193,25.841,26.078,120.7142
1597251600000,26.077,26.144,25.694,25.863,134.3817
1597255200000,25.866,26.008,25.476,25.571,75.1533
1597258800000,25.571,25.67,25.098,25.11,92.7431
1597262400000,25.119,25.591,25.119,25.474,25.1197
1597269600000,25.478,25.759,25.285,25.285,34.6178
1597273200000,25.292,25.684,25.245,25.617,36.3678
1597276800000,25.617,25.866,25.539,25.736,45.6012
1597280400000,25.731,26.055,25.731,25.806,93.7486
1597284000000,25.806,25.897,25.761,25.863,46.5929
1597287600000,25.864,25.995,25.813,25.813,39.3002
1597291200000,25.813,25.831,25.615,25.801,70.4065
1597294800000,25.796,26.009,25.767,25.852,86.4806
1597298400000,25.852,25.979,25.82,25.873,58.2552
1597302000000,25.872,25.913,25.67,25.854,79.9985
1597305600000,25.855,26.035,25.722,25.905,74.8447
1597309200000,25.906,25.956,25.826,25.919,52.2431
1597312800000,25.918,26.325,25.907,26.271,52.6755
1597316400000,26.271,26.744,26.17,26.364,119.1475
1597320000000,26.37,26.527,25.882,26.415,189.7266
1597323600000,26.415,26.742,26.227,26.683,254.4592
1597327200000,26.667,26.842,26.516,26.758,228.0258
1597330800000,26.757,26.778,26.509,26.663,173.5799
1597334400000,26.663,27.243,26.634,27.14,108.7851
1597338000000,27.138,27.71,27.07,27.363,232.8728
1597341600000,27.363,27.374,26.57,27.138,224.9338
1597345200000,27.141,27.481,26.848,27.292,101.2548
1597348800000,27.28,27.553,27.182,27.397,33.752
1597356000000,27.473,27.633,26.982,27.509,52.002
1597359600000,27.499,27.726,27.409,27.444,26.0163
1597363200000,27.434,27.542,27.206,27.222,56.9827
1597366800000,27.243,27.512,27.221,27.401,183.3235
1597370400000,27.405,27.511,27.08,27.196,95.0957
1597374000000,27.201,27.333,26.999,27.093,136.9561
1597377600000,27.098,27.367,27.093,27.313,49.5077
1597381200000,27.318,27.455,26.844,27.028,125.3943
1597384800000,27.029,27.076,26.289,26.378,243.7947
1597388400000,26.377,26.769,26.37,26.708,146.1364
1597392000000,26.707,26.933,26.47,26.626,94.5852
1597395600000,26.634,26.779,26.427,26.575,88.3849
1597399200000,26.574,26.711,26.506,26.702,62.5768
1597402800000,26.701,26.855,26.571,26.712,99.8286
1597406400000,26.711,26.895,26.456,26.461,187.2838
1597410000000,26.462,27.096,26.42,26.839,221.2342
1597413600000,26.834,26.94,26.611,26.799,197.4686
1597417200000,26.805,26.907,26.479,26.622,107.2802
1597420800000,26.627,26.687,25.721,25.841,228.2928
1597424400000,25.841,26.331,25.776,26.235,251.5565
1597428000000,26.243,26.372,26.12,26.26,91.2918
1597431600000,26.261,26.429,26.142,26.375,51.1526
1597435200000,26.383,26.561,26.366,26.392,11.6219
1597615200000,26.499,26.825,26.422,26.732,72.3721
1597618800000,26.733,26.735,26.077,26.132,40.5488
1597622400000,26.128,26.35,26.005,26.309,61.0039
1597626000000,26.306,26.413,25.793,26.015,197.2332
1597629600000,26.013,26.376,25.959,26.243,104.08
1597633200000,26.248,26.328,26.128,26.278,56.9948
1597636800000,26.28,26.546,26.272,26.402,45.1397
1597640400000,26.402,26.819,26.373,26.739,137.6874
1597644000000,26.739,27.013,26.669,26.859,174.6013
1597647600000,26.859,26.955,26.717,26.827,72.3567
1597651200000,26.834,26.877,26.581,26.692,63.06
1597654800000,26.691,26.82,26.668,26.775,35.416
1597658400000,26.775,27.038,26.741,26.903,35.6578
1597662000000,26.907,27.031,26.855,26.976,41.4408
1597665600000,26.977,27.351,26.903,27.171,167.7924
1597669200000,27.171,27.423,27.077,27.313,207.2292
1597672800000,27.313,27.501,27.219,27.317,188.5466
1597676400000,27.318,27.406,27.096,27.356,148.8343
1597680000000,27.36,27.483,27.278,27.418,72.7028
1597683600000,27.418,27.555,27.328,27.421,102.7913
1597687200000,27.426,27.483,27.336,27.396,69.6137
1597690800000,27.398,27.503,27.382,27.466,53.5669
1597694400000,27.467,27.512,27.237,27.239,23.6839
1597701600000,27.471,27.493,27.098,27.29,33.5657
1597705200000,27.295,27.373,27.124,27.318,29.5648
1597708800000,27.318,27.468,27.259,27.442,30.3836
1597712400000,27.443,27.887,27.437,27.809,178.3288
1597716000000,27.81,27.886,27.683,27.782,100.7359
1597719600000,27.787,27.872,27.659,27.791,70.2943
1597723200000,27.79,27.865,27.737,27.785,29.4121
1597726800000,27.787,28.01,27.747,27.952,75.3582
1597730400000,27.952,28.044,27.845,28.021,141.8493
1597734000000,28.026,28.332,27.902,28.18,120.3104
1597737600000,28.181,28.262,28.1,28.171,82.6608
1597741200000,28.172,28.323,28.17,28.261,50.6501
1597744800000,28.26,28.361,28.183,28.305,45.9854
1597748400000,28.303,28.345,27.847,28.089,74.1879
1597752000000,28.089,28.417,28.087,28.367,130.3425
1597755600000,28.365,28.454,28.066,28.107,197.8017
1597759200000,28.106,28.177,27.082,27.605,382.622
1597762800000,27.607,27.867,27.557,27.786,175.9026
1597766400000,27.776,28.142,27.731,28.039,122.5483
1597770000000,28.039,28.14,27.875,28.029,125.952
1597773600000,28.034,28.107,27.939,27.974,58.7122
1597777200000,27.974,28.057,27.533,27.763,71.6294
1597780800000,27.763,27.789,27.515,27.648,37.2457
1597788000000,27.713,27.925,27.637,27.879,43.2969
1597791600000,27.874,27.953,27.749,27.926,32.6954
1597795200000,27.924,27.925,27.542,27.77,71.9421
1597798800000,27.769,28.013,27.619,27.697,158.3348
1597802400000,27.697,27.736,27.455,27.669,108.3253
1597806000000,27.67,27.839,27.604,27.683,67.8538
1597809600000,27.68,27.715,27.568,27.656,38.8457
1597813200000,27.656,27.741,27.37,27.449,97.1927
1597816800000,27.448,27.678,27.35,27.531,139.3739
1597820400000,27.535,27.545,27.166,27.361,117.2811
1597824000000,27.361,27.631,27.297,27.549,94.7815
1597827600000,27.549,27.619,27.358,27.393,72.7142
1597831200000,27.393,27.561,27.386,27.449,55.7914
1597834800000,27.449,27.455,27.244,27.369,84.5615
1597838400000,27.366,27.845,27.18,27.787,166.2556
1597842000000,27.785,28.01,27.448,27.581,275.3501
1597845600000,27.583,27.816,27.168,27.284,259.8997
1597849200000,27.29,27.563,27.106,27.408,262.6465
1597852800000,27.404,27.482,27.244,27.425,161.5102
1597856400000,27.432,27.494,27.112,27.385,150.8812
1597860000000,27.384,27.654,26.508,26.83,291.056
1597863600000,26.827,26.928,26.557,26.718,131.9483
1597867200000,26.717,26.766,26.462,26.668,57.2249
1597874400000,26.688,26.985,26.613,26.929,68.6527
1597878000000,26.925,26.992,26.621,26.67,63.7734
1597881600000,26.667,26.969,26.581,26.969,86.8717
1597885200000,26.968,27.111,26.681,26.922,163.1106
1597888800000,26.922,27.065,26.762,27.051,77.614
1597892400000,27.05,27.238,26.975,27.146,99.1505
1597896000000,27.145,27.44,27.082,27.131,78.2372
1597899600000,27.131,27.186,26.877,26.991,105.9866
1597903200000,26.995,27.274,26.971,27.014,126.1128
1597906800000,27.012,27.09,26.73,26.832,81.8362
1597910400000,26.829,26.977,26.608,26.917,115.4622
1597914000000,26.918,27.002,26.679,26.791,71.1188
1597917600000,26.791,27.031,26.725,26.968,81.1244
1597921200000,26.971,27.255,26.86,27.099,84.9736
1597924800000,27.092,27.286,26.934,27.093,159.3235
1597928400000,27.097,27.132,26.709,26.918,278.5822
1597932000000,26.918,27.275,26.846,27.181,192.5692
1597935600000,27.174,27.264,27.044,27.134,119.3927
1597939200000,27.135,27.228,26.999,27.087,109.9565
1597942800000,27.086,27.149,26.989,27.101,105.4828
1597946400000,27.1,27.404,27.037,27.349,90.8595
1597950000000,27.343,27.513,27.303,27.458,93.5618
1597953600000,27.466,27.482,27.074,27.074,22.7906
1597960800000,27.25,27.44,27.205,27.358,34.4985
1597964400000,27.356,27.443,27.337,27.44,15.0071
1597968000000,27.439,27.53,27.363,27.401,43.8142
1597971600000,27.4,27.471,27.16,27.342,97.9162
1597975200000,27.339,27.422,27.288,27.303,45.2641
1597978800000,27.304,27.433,27.301,27.411,21.2499
1597982400000,27.409,27.423,27.305,27.39,25.1632
1597986000000,27.391,27.466,27.276,27.358,56.4934
1597989600000,27.358,27.4,27.086,27.248,148.2944
1597993200000,27.248,27.265,26.882,27.208,128.0255
1597996800000,27.205,27.208,26.941,27.087,70.335
1598000400000,27.088,27.121,26.982,27.034,43.6437
1598004000000,27.034,27.052,26.807,26.954,51.0687
1598007600000,26.956,26.958,26.431,26.503,83.9987
1598011200000,26.498,26.781,26.021,26.636,224.5171
1598014800000,26.632,26.875,26.329,26.429,263.7851
1598018400000,26.428,26.798,26.218,26.787,165.8997
1598022000000,26.783,26.857,26.645,26.726,101.3974
1598025600000,26.727,26.73,26.467,26.571,115.6085
1598029200000,26.568,26.754,26.568,26.698,60.0604
1598032800000,26.695,26.75,26.627,26.717,38.3262
1598036400000,26.722,26.803,26.646,26.714,37.314
1598040000000,26.714,26.771,26.564,26.727,11.9443
1598220000000,26.792,26.816,26.356,26.691,50.59
1598223600000,26.685,26.698,26.499,26.551,26.263
1598227200000,26.548,26.619,26.448,26.587,41.5412
1598230800000,26.589,26.6,26.305,26.49,83.767
1598234400000,26.496,26.583,26.378,26.489,44.54
1598238000000,26.489,26.527,26.373,26.377,26.4728
1598241600000,26.377,26.495,26.339,26.476,19.7467
1598245200000,26.476,26.523,26.408,26.438,38.2116
1598248800000,26.44,26.492,26.249,26.341,74.7405
1598252400000,26.345,26.85,26.342,26.681,73.9983
1598256000000,26.68,26.867,26.676,26.768,50.9636
1598259600000,26.768,26.849,26.622,26.779,46.5825
1598263200000,26.779,26.907,26.697,26.862,28.8316
1598266800000,26.863,26.886,26.79,26.881,32.5563
1598270400000,26.894,27.222,26.868,26.989,139.7251
1598274000000,26.987,27.06,26.637,26.641,207.1634
1598277600000,26.644,26.863,26.421,26.458,216.1461
1598281200000,26.459,26.737,26.429,26.623,159.3993
1598284800000,26.622,26.663,26.383,26.473,97.1099
1598288400000,26.471,26.572,26.433,26.447,80.0272
1598292000000,26.445,26.488,26.34,26.42,59.1455
1598295600000,26.421,26.461,26.334,26.439,43.6529
1598299200000,26.437,26.597,26.429,26.577,21.4107
1598306400000,26.555,26.638,26.489,26.548,32.6967
1598310000000,26.538,26.632,26.513,26.616,14.5141
1598313600000,26.615,26.662,26.507,26.625,41.5527
1598317200000,26.625,26.792,26.576,26.761,62.6947
1598320800000,26.761,26.772,26.684,26.735,35.0753
1598324400000,26.737,26.761,26.653,26.723,25.4248
1598328000000,26.725,26.768,26.529,26.553,36.1803
1598331600000,26.548,26.591,26.41,26.502,72.142
1598335200000,26.502,26.656,26.492,26.542,71.0776
1598338800000,26.545,26.585,26.487,26.542,41.8753
1598342400000,26.541,26.562,26.345,26.482,69.7876
1598346000000,26.481,26.533,26.435,26.443,47.9257
1598349600000,26.444,26.611,26.423,26.472,51.016
1598353200000,26.473,26.606,26.411,26.431,50.6954
1598356800000,26.431,26.552,26.261,26.529,132.8282
1598360400000,26.528,26.697,26.36,26.412,192.7611
1598364000000,26.411,26.528,26.215,26.395,182.5279
1598367600000,26.395,26.493,26.275,26.363,122.7502
1598371200000,26.362,26.387,26.047,26.117,98.5441
1598374800000,26.118,26.294,26.087,26.269,72.1043
1598378400000,26.271,26.492,26.223,26.491,82.9379
1598382000000,26.492,26.593,26.432,26.561,70.5182
1598385600000,26.562,26.563,26.451,26.477,18.1978
1598392800000,26.514,26.564,26.426,26.451,16.0914
1598396400000,26.456,26.511,26.428,26.494,13.5492
1598400000000,26.49,26.507,26.421,26.426,20.5821
1598403600000,26.426,26.462,26.336,26.424,38.503
1598407200000,26.424,26.438,26.321,26.371,37.8529
1598410800000,26.365,26.384,26.332,26.338,18.593
1598414400000,26.339,26.393,26.221,26.261,18.4699
1598418000000,26.261,26.327,26.139,26.225,51.1387
1598421600000,26.226,26.372,26.164,26.289,53.5145
1598425200000,26.287,26.401,26.156,26.344,53.2761
1598428800000,26.344,26.504,26.273,26.492,39.9364
1598432400000,26.492,26.512,26.348,26.384,37.4914
1598436000000,26.375,26.489,26.328,26.421,20.3708
1598439600000,26.421,26.444,26.311,26.342,38.9379
1598443200000,26.343,26.391,26.074,26.315,136.276
1598446800000,26.314,26.955,26.267,26.905,259.0045
1598450400000,26.891,27.011,26.724,26.826,187.9577
1598454000000,26.827,27.143,26.814,26.99,137.9111
1598457600000,26.993,27.203,26.978,27.129,98.0559
1598461200000,27.129,27.393,27.128,27.305,182.2471
1598464800000,27.308,27.441,27.186,27.226,96.0179
1598468400000,27.222,27.438,27.126,27.429,70.6766
1598472000000,27.428,27.468,27.348,27.459,16.6308
1598479200000,27.474,27.485,27.28,27.316,17.9389
1598482800000,27.317,27.417,27.226,27.413,20.1689
1598486400000,27.415,27.415,27.227,27.3,25.3694
1598490000000,27.3,27.304,27.074,27.126,82.9371
1598493600000,27.126,27.169,26.904,27.013,55.3791
1598497200000,27.012,27.132,26.988,27.093,45.9443
1598500800000,27.095,27.21,27.068,27.162,31.8302
1598504400000,27.161,27.276,27.057,27.104,48.1934
1598508000000,27.105,27.327,27.083,27.266,44.3392
1598511600000,27.268,27.515,27.202,27.403,65.321
1598515200000,27.406,27.417,27.27,27.291,47.201
1598518800000,27.286,27.363,27.197,27.312,34.4652
1598522400000,27.312,27.332,27.195,27.262,31.0828
1598526000000,27.262,27.336,27.132,27.299,45.9442
1598529600000,27.3,27.333,27.018,27.207,128.3078
1598533200000,27.206,27.911,26.889,27.134,349.2947
1598536800000,27.136,27.136,26.493,26.87,322.1931
1598540400000,26.869,27.121,26.766,27.068,206.141
1598544000000,27.065,27.143,26.805,26.864,139.7937
1598547600000,26.859,27.021,26.817,26.995,90.1104
1598551200000,27,27.117,26.96,26.977,73.229
1598554800000,26.977,27.146,26.939,27.018,53.1665
1598558400000,27.017,27.077,26.943,26.982,15.1309
1598565600000,26.997,27.075,26.951,26.961,13.4576
1598569200000,26.966,27.015,26.851,26.929,14.1766
1598572800000,26.921,26.957,26.815,26.901,44.8708
1598576400000,26.9,27.244,26.876,27.162,73.781
1598580000000,27.161,27.238,27.074,27.168,72.8214
1598583600000,27.173,27.259,27.156,27.255,37.7898
1598587200000,27.255,27.305,27.175,27.285,23.3116
1598590800000,27.288,27.309,27.136,27.176,76.3865
1598594400000,27.177,27.431,27.143,27.334,86.5419
1598598000000,27.335,27.407,27.242,27.316,73.6548
1598601600000,27.317,27.472,27.286,27.412,78.4309
1598605200000,27.413,27.59,27.412,27.518,63.9767
1598608800000,27.518,27.587,27.417,27.553,52.789
1598612400000,27.554,27.644,27.381,27.635,58.2234
1598616000000,27.635,27.674,27.369,27.427,147.9682
1598619600000,27.428,27.574,27.29,27.485,225.6871
1598623200000,27.48,27.637,27.349,27.542,208.3339
1598626800000,27.542,27.703,27.517,27.528,205.5101
1598630400000,27.531,27.639,27.514,27.584,97.2777
1598634000000,27.584,27.598,27.411,27.451,97.5628
1598637600000,27.453,27.524,27.418,27.503,54.42
1598641200000,27.502,27.548,27.462,27.484,40.0113
1598644800000,27.484,27.523,27.458,27.458,11.1505
1598824800000,27.499,28.147,27.488,27.994,57.417
1598828400000,27.989,28.078,27.766,27.917,43.5732
1598832000000,27.917,28.05,27.857,27.914,40.3847
1598835600000,27.916,28.036,27.723,27.991,97.0465
1598839200000,27.991,28.093,27.935,27.98,54.0484
1598842800000,27.982,28.033,27.895,28.026,25.421
1598846400000,28.027,28.068,27.988,28.018,12.1628
1598850000000,28.017,28.029,27.811,28.007,51.0628
1598853600000,28.006,28.049,27.769,27.903,70.9927
1598857200000,27.904,27.912,27.554,27.758,63.9188
1598860800000,27.756,27.834,27.682,27.814,44.5535
1598864400000,27.815,27.884,27.78,27.834,37.1806
1598868000000,27.829,27.909,27.746,27.886,34.0712
1598871600000,27.891,28.067,27.889,27.956,45.9223
1598875200000,27.954,27.971,27.781,27.962,92.6209
1598878800000,27.963,28.08,27.856,28.004,160.4195
1598882400000,28,28.161,27.963,27.998,268.8884
1598886000000,27.998,28.118,27.962,28.076,19829.2891
1598889600000,28.081,28.307,28.067,28.268,151.8764
