open_time,close_time,open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,trade_count
1252281600000,1252886399999,2009-09-07T00:00:00+00:00,2009-09-13T23:59:59.999000+00:00,XAGUSD,1w,16.133,16.936,15.9,16.739,3426.55,0
1252886400000,1253491199999,2009-09-14T00:00:00+00:00,2009-09-20T23:59:59.999000+00:00,XAGUSD,1w,16.784,17.667,16.152,16.751,3091.3,0
1253491200000,1254095999999,2009-09-21T00:00:00+00:00,2009-09-27T23:59:59.999000+00:00,XAGUSD,1w,16.758,17.3,15.804,16.044,3412.3,0
1254096000000,1254700799999,2009-09-28T00:00:00+00:00,2009-10-04T23:59:59.999000+00:00,XAGUSD,1w,16.011,16.785,15.571,16.141,3784.45,0
1254700800000,1255305599999,2009-10-05T00:00:00+00:00,2009-10-11T23:59:59.999000+00:00,XAGUSD,1w,16.09,17.943,15.948,17.777,3244.65,0
1255305600000,1255910399999,2009-10-12T00:00:00+00:00,2009-10-18T23:59:59.999000+00:00,XAGUSD,1w,17.808,18.098,17.036,17.408,3581.3,0
1255910400000,1256515199999,2009-10-19T00:00:00+00:00,2009-10-25T23:59:59.999000+00:00,XAGUSD,1w,17.384,17.955,17.105,17.554,3335.3,0
1256515200000,1257119999999,2009-10-26T00:00:00+00:00,2009-11-01T23:59:59.999000+00:00,XAGUSD,1w,17.526,17.772,15.913,16.303,3709.7,0
1257120000000,1257724799999,2009-11-02T00:00:00+00:00,2009-11-08T23:59:59.999000+00:00,XAGUSD,1w,16.286,17.605,16.085,17.322,3431.3,0
1257724800000,1258329599999,2009-11-09T00:00:00+00:00,2009-11-15T23:59:59.999000+00:00,XAGUSD,1w,17.36,17.789,16.888,17.629,3550.75,0
1258329600000,1258934399999,2009-11-16T00:00:00+00:00,2009-11-22T23:59:59.999000+00:00,XAGUSD,1w,17.579,18.822,17.418,18.601,3594.9,0
1258934400000,1259539199999,2009-11-23T00:00:00+00:00,2009-11-29T23:59:59.999000+00:00,XAGUSD,1w,18.574,18.914,17.538,18.237,3203.45,0
1259539200000,1260143999999,2009-11-30T00:00:00+00:00,2009-12-06T23:59:59.999000+00:00,XAGUSD,1w,18.195,19.459,17.925,18.361,3778.45,0
1260144000000,1260748799999,2009-12-07T00:00:00+00:00,2009-12-13T23:59:59.999000+00:00,XAGUSD,1w,18.402,18.464,16.75,17.046,3645.75,0
1260748800000,1261353599999,2009-12-14T00:00:00+00:00,2009-12-20T23:59:59.999000+00:00,XAGUSD,1w,17.103,17.795,16.892,17.306,3531.45,0
1261353600000,1261958399999,2009-12-21T00:00:00+00:00,2009-12-27T23:59:59.999000+00:00,XAGUSD,1w,17.282,17.566,16.583,17.369,2652.2,0
1261958400000,1262563199999,2009-12-28T00:00:00+00:00,2010-01-03T23:59:59.999000+00:00,XAGUSD,1w,17.429,17.656,16.562,16.778,2754.8,0
1262563200000,1263167999999,2010-01-04T00:00:00+00:00,2010-01-10T23:59:59.999000+00:00,XAGUSD,1w,16.797,18.721,16.658,18.519,3600.1,0
1263168000000,1263772799999,2010-01-11T00:00:00+00:00,2010-01-17T23:59:59.999000+00:00,XAGUSD,1w,18.607,18.873,17.994,18.413,3305.3,0
1263772800000,1264377599999,2010-01-18T00:00:00+00:00,2010-01-24T23:59:59.999000+00:00,XAGUSD,1w,18.352,18.888,16.729,16.942,3665.45,0
1264377600000,1264982399999,2010-01-25T00:00:00+00:00,2010-01-31T23:59:59.999000+00:00,XAGUSD,1w,16.989,17.292,15.844,16.184,4060.95,0
1264982400000,1265587199999,2010-02-01T00:00:00+00:00,2010-02-07T23:59:59.999000+00:00,XAGUSD,1w,16.19,16.935,14.502,15.036,4207.2,0
1265587200000,1266191999999,2010-02-08T00:00:00+00:00,2010-02-14T23:59:59.999000+00:00,XAGUSD,1w,15.057,15.747,14.786,15.539,3504.15,0
1266192000000,1266796799999,2010-02-15T00:00:00+00:00,2010-02-21T23:59:59.999000+00:00,XAGUSD,1w,15.545,16.526,15.269,16.394,3506.9,0
1266796800000,1267401599999,2010-02-22T00:00:00+00:00,2010-02-28T23:59:59.999000+00:00,XAGUSD,1w,16.315,16.625,15.476,16.604,3459.45,0
1267401600000,1268006399999,2010-03-01T00:00:00+00:00,2010-03-07T23:59:59.999000+00:00,XAGUSD,1w,16.596,17.485,16.156,17.26,3407.35,0
1268006400000,1268611199999,2010-03-08T00:00:00+00:00,2010-03-14T23:59:59.999000+00:00,XAGUSD,1w,17.297,17.62,16.637,17.117,3476.15,0
1268611200000,1269215999999,2010-03-15T00:00:00+00:00,2010-03-21T23:59:59.999000+00:00,XAGUSD,1w,17.113,17.601,16.731,16.909,3143.05,0
1269216000000,1269820799999,2010-03-22T00:00:00+00:00,2010-03-28T23:59:59.999000+00:00,XAGUSD,1w,16.798,17.105,16.32,16.972,3120.7,0
1269820800000,1270425599999,2010-03-29T00:00:00+00:00,2010-04-04T23:59:59.999000+00:00,XAGUSD,1w,16.942,17.99,16.752,17.853,2982.7,0
1270425600000,1271030399999,2010-04-05T00:00:00+00:00,2010-04-11T23:59:59.999000+00:00,XAGUSD,1w,17.862,18.609,17.68,18.511,3507.4,0
1271030400000,1271635199999,2010-04-12T00:00:00+00:00,2010-04-18T23:59:59.999000+00:00,XAGUSD,1w,18.432,18.604,17.447,17.695,3645.35,0
1271635200000,1272239999999,2010-04-19T00:00:00+00:00,2010-04-25T23:59:59.999000+00:00,XAGUSD,1w,17.672,18.396,17.294,18.18,3468.8,0
1272240000000,1272844799999,2010-04-26T00:00:00+00:00,2010-05-02T23:59:59.999000+00:00,XAGUSD,1w,18.168,18.784,17.669,18.591,3455.3,0
1272844800000,1273449599999,2010-05-03T00:00:00+00:00,2010-05-09T23:59:59.999000+00:00,XAGUSD,1w,18.577,18.877,16.935,18.333,3600.4,0
1273449600000,1274054399999,2010-05-10T00:00:00+00:00,2010-05-16T23:59:59.999000+00:00,XAGUSD,1w,18.334,19.785,18.029,19.256,3653.1,0
1274054400000,1274659199999,2010-05-17T00:00:00+00:00,2010-05-23T23:59:59.999000+00:00,XAGUSD,1w,19.272,19.432,17.282,17.671,3567.8,0
1274659200000,1275263999999,2010-05-24T00:00:00+00:00,2010-05-30T23:59:59.999000+00:00,XAGUSD,1w,17.729,18.659,17.37,18.315,3398,0
1275264000000,1275868799999,2010-05-31T00:00:00+00:00,2010-06-06T23:59:59.999000+00:00,XAGUSD,1w,18.335,18.676,17.128,17.456,3415.7,0
1275868800000,1276473599999,2010-06-07T00:00:00+00:00,2010-06-13T23:59:59.999000+00:00,XAGUSD,1w,17.339,18.482,17.064,18.288,3608.15,0
1276473600000,1277078399999,2010-06-14T00:00:00+00:00,2010-06-20T23:59:59.999000+00:00,XAGUSD,1w,18.274,19.304,18.004,19.075,3806.8,0
1277078400000,1277683199999,2010-06-21T00:00:00+00:00,2010-06-27T23:59:59.999000+00:00,XAGUSD,1w,19.066,19.458,18.024,19.092,3497.8,0
1277683200000,1278287999999,2010-06-28T00:00:00+00:00,2010-07-04T23:59:59.999000+00:00,XAGUSD,1w,19.013,19.259,17.462,17.807,3492.05,0
1278288000000,1278892799999,2010-07-05T00:00:00+00:00,2010-07-11T23:59:59.999000+00:00,XAGUSD,1w,17.807,18.204,17.389,18.011,3549.85,0
1278892800000,1279497599999,2010-07-12T00:00:00+00:00,2010-07-18T23:59:59.999000+00:00,XAGUSD,1w,18.066,18.508,17.582,17.776,3992.4,0
1279497600000,1280102399999,2010-07-19T00:00:00+00:00,2010-07-25T23:59:59.999000+00:00,XAGUSD,1w,17.694,18.297,17.282,18.121,3908.95,0
1280102400000,1280707199999,2010-07-26T00:00:00+00:00,2010-08-01T23:59:59.999000+00:00,XAGUSD,1w,18.143,18.261,17.192,17.906,4047.45,0
1280707200000,1281311999999,2010-08-02T00:00:00+00:00,2010-08-08T23:59:59.999000+00:00,XAGUSD,1w,17.973,18.718,17.87,18.317,3739.6,0
1281312000000,1281916799999,2010-08-09T00:00:00+00:00,2010-08-15T23:59:59.999000+00:00,XAGUSD,1w,18.408,18.571,17.652,18.022,3706.9,0
